GW1,GW2,GW3,Setor
-86,-74,-83,c2_s10
-85,-74,-82,c2_s10
-87,-74,-82,c2_s10
-89,-74,-83,c2_s10
-88,-74,-83,c2_s10
-87,-74,-83,c2_s10
-87,-74,-83,c2_s10
-90,-74,-82,c2_s10
-89,-74,-83,c2_s10
-88,-74,-82,c2_s10
-90,-74,-82,c2_s10
-88,-75,-85,c2_s10
-89,-74,-84,c2_s10
-85,-74,-83,c2_s10
-88,-73,-83,c2_s10
-89,-75,-83,c2_s10
-88,-75,-82,c2_s10
-86,-74,-83,c2_s10
-88,-74,-82,c2_s10
-88,-74,-82,c2_s10
-87,-74,-84,c2_s10
-89,-74,-82,c2_s10
-86,-74,-83,c2_s10
-88,-74,-82,c2_s10
-89,-74,-83,c2_s10
-86,-75,-83,c2_s10
-88,-74,-82,c2_s10
-88,-74,-83,c2_s10
-87,-74,-83,c2_s10
-88,-74,-82,c2_s10
-88,-74,-84,c2_s10
-88,-75,-82,c2_s10
-87,-74,-84,c2_s10
-89,-74,-84,c2_s10
-89,-74,-82,c2_s10
-88,-74,-82,c2_s10
-87,-74,-83,c2_s10
-87,-74,-82,c2_s10
-88,-74,-82,c2_s10
-88,-74,-82,c2_s10
-88,-74,-83,c2_s10
-86,-74,-83,c2_s10
-77,-74,-83,c2_s10
-89,-74,-83,c2_s10
-88,-74,-83,c2_s10
-77,-74,-83,c2_s10
-87,-74,-83,c2_s10
-90,-74,-82,c2_s10
-86,-74,-83,c2_s10
-89,-74,-81,c2_s10
-87,-75,-83,c2_s10
-89,-74,-82,c2_s10
-88,-74,-82,c2_s10
-87,-74,-83,c2_s10
-88,-74,-82,c2_s10
-87,-74,-82,c2_s10
-86,-74,-83,c2_s10
-87,-74,-83,c2_s10
-87,-74,-83,c2_s10
-89,-74,-83,c2_s10
-87,-74,-83,c2_s10
-88,-74,-84,c2_s10
-89,-74,-84,c2_s10
-89,-75,-82,c2_s10
-88,-74,-82,c2_s10
-89,-74,-83,c2_s10
-87,-74,-82,c2_s10
-89,-74,-83,c2_s10
-90,-74,-83,c2_s10
-79,-70,-89,c2_s11
-79,-71,-87,c2_s11
-78,-71,-88,c2_s11
-79,-70,-89,c2_s11
-80,-70,-87,c2_s11
-79,-70,-89,c2_s11
-79,-70,-88,c2_s11
-80,-70,-86,c2_s11
-79,-70,-89,c2_s11
-80,-71,-77,c2_s11
-79,-71,-89,c2_s11
-79,-70,-89,c2_s11
-79,-71,-89,c2_s11
-80,-70,-89,c2_s11
-79,-70,-89,c2_s11
-79,-70,-90,c2_s11
-79,-71,-89,c2_s11
-78,-70,-89,c2_s11
-79,-71,-90,c2_s11
-79,-71,-90,c2_s11
-79,-71,-90,c2_s11
-80,-70,-88,c2_s11
-78,-71,-89,c2_s11
-79,-71,-90,c2_s11
-80,-71,-76,c2_s11
-80,-71,-88,c2_s11
-79,-71,-89,c2_s11
-79,-70,-88,c2_s11
-79,-71,-75,c2_s11
-79,-70,-92,c2_s11
-80,-71,-90,c2_s11
-79,-70,-88,c2_s11
-78,-71,-90,c2_s11
-79,-70,-89,c2_s11
-79,-71,-90,c2_s11
-79,-70,-89,c2_s11
-78,-70,-90,c2_s11
-79,-70,-90,c2_s11
-79,-71,-89,c2_s11
-79,-71,-90,c2_s11
-79,-70,-89,c2_s11
-79,-70,-88,c2_s11
-78,-71,-88,c2_s11
-79,-70,-89,c2_s11
-80,-70,-90,c2_s11
-79,-70,-88,c2_s11
-79,-71,-88,c2_s11
-79,-70,-90,c2_s11
-79,-71,-89,c2_s11
-79,-71,-90,c2_s11
-79,-71,-88,c2_s11
-78,-71,-89,c2_s11
-79,-70,-88,c2_s11
-79,-71,-89,c2_s11
-79,-70,-90,c2_s11
-79,-70,-89,c2_s11
-79,-71,-89,c2_s11
-78,-71,-90,c2_s11
-78,-70,-89,c2_s11
-78,-70,-89,c2_s11
-79,-70,-89,c2_s11
-79,-70,-89,c2_s11
-79,-70,-87,c2_s11
-78,-70,-90,c2_s11
-79,-70,-88,c2_s11
-79,-70,-90,c2_s11
-79,-71,-89,c2_s11
-79,-70,-89,c2_s11
-79,-71,-89,c2_s11
-79,-70,-89,c2_s11
-79,-70,-88,c2_s11
-78,-70,-89,c2_s11
-80,-70,-91,c2_s11
-80,-71,-89,c2_s11
-79,-70,-87,c2_s11
-78,-70,-89,c2_s11
-79,-71,-90,c2_s11
-79,-70,-88,c2_s11
-79,-71,-89,c2_s11
-79,-71,-90,c2_s11
-79,-70,-90,c2_s11
-79,-70,-90,c2_s11
-78,-70,-90,c2_s11
-79,-71,-88,c2_s11
-79,-70,-90,c2_s11
-78,-70,-89,c2_s11
-79,-71,-89,c2_s11
-78,-71,-87,c2_s11
-78,-70,-76,c2_s11
-78,-69,-87,c2_s11
-79,-70,-89,c2_s11
-79,-70,-91,c2_s11
-79,-71,-89,c2_s11
-78,-71,-87,c2_s11
-79,-70,-90,c2_s11
-79,-70,-87,c2_s11
-79,-70,-89,c2_s11
-79,-71,-90,c2_s11
-78,-70,-88,c2_s11
-79,-70,-90,c2_s11
-85,-68,-82,c2_s12
-83,-68,-82,c2_s12
-85,-68,-80,c2_s12
-84,-68,-82,c2_s12
-85,-68,-81,c2_s12
-82,-68,-81,c2_s12
-84,-69,-81,c2_s12
-84,-68,-81,c2_s12
-84,-68,-81,c2_s12
-85,-69,-82,c2_s12
-85,-68,-81,c2_s12
-83,-69,-81,c2_s12
-84,-69,-82,c2_s12
-86,-68,-81,c2_s12
-84,-69,-82,c2_s12
-83,-69,-82,c2_s12
-84,-68,-82,c2_s12
-84,-69,-81,c2_s12
-83,-68,-82,c2_s12
-83,-68,-81,c2_s12
-85,-68,-82,c2_s12
-83,-69,-82,c2_s12
-85,-68,-82,c2_s12
-85,-68,-82,c2_s12
-85,-68,-82,c2_s12
-84,-68,-81,c2_s12
-84,-68,-81,c2_s12
-85,-68,-81,c2_s12
-84,-68,-82,c2_s12
-83,-68,-81,c2_s12
-84,-68,-82,c2_s12
-84,-68,-82,c2_s12
-84,-68,-81,c2_s12
-84,-68,-82,c2_s12
-84,-68,-82,c2_s12
-85,-68,-82,c2_s12
-85,-68,-81,c2_s12
-84,-68,-81,c2_s12
-84,-68,-82,c2_s12
-84,-69,-81,c2_s12
-84,-69,-82,c2_s12
-85,-68,-82,c2_s12
-86,-68,-82,c2_s12
-84,-68,-82,c2_s12
-84,-69,-82,c2_s12
-82,-68,-81,c2_s12
-85,-68,-81,c2_s12
-84,-68,-82,c2_s12
-83,-68,-82,c2_s12
-85,-68,-83,c2_s12
-85,-68,-82,c2_s12
-85,-68,-81,c2_s12
-85,-68,-82,c2_s12
-84,-68,-82,c2_s12
-85,-68,-81,c2_s12
-84,-68,-81,c2_s12
-84,-68,-82,c2_s12
-83,-68,-83,c2_s12
-84,-68,-81,c2_s12
-85,-68,-81,c2_s12
-85,-68,-83,c2_s12
-84,-68,-82,c2_s12
-84,-68,-81,c2_s12
-84,-68,-82,c2_s12
-84,-68,-82,c2_s12
-84,-68,-81,c2_s12
-84,-68,-82,c2_s12
-84,-68,-81,c2_s12
-85,-69,-81,c2_s12
-85,-69,-82,c2_s12
-85,-69,-81,c2_s12
-83,-68,-82,c2_s12
-83,-68,-80,c2_s12
-84,-68,-81,c2_s12
-84,-68,-82,c2_s12
-84,-68,-82,c2_s12
-85,-68,-81,c2_s12
-84,-68,-81,c2_s12
-84,-68,-81,c2_s12
-83,-68,-82,c2_s12
-85,-68,-81,c2_s12
-84,-68,-81,c2_s12
-85,-69,-82,c2_s12
-85,-68,-81,c2_s12
-84,-68,-82,c2_s12
-83,-68,-82,c2_s12
-83,-69,-81,c2_s12
-84,-68,-81,c2_s12
-85,-68,-82,c2_s12
-85,-68,-81,c2_s12
-85,-68,-82,c2_s12
-85,-68,-82,c2_s12
-85,-68,-81,c2_s12
-84,-68,-82,c2_s12
-84,-68,-82,c2_s12
-84,-68,-82,c2_s12
-84,-68,-82,c2_s12
-84,-68,-82,c2_s12
-85,-68,-82,c2_s12
-84,-68,-81,c2_s12
-77,-83,-70,c2_s13
-77,-79,-70,c2_s13
-77,-79,-70,c2_s13
-77,-82,-70,c2_s13
-77,-83,-70,c2_s13
-77,-82,-70,c2_s13
-78,-78,-70,c2_s13
-77,-79,-70,c2_s13
-77,-79,-70,c2_s13
-78,-83,-70,c2_s13
-77,-78,-70,c2_s13
-76,-77,-70,c2_s13
-77,-78,-70,c2_s13
-77,-81,-70,c2_s13
-78,-82,-70,c2_s13
-77,-83,-70,c2_s13
-77,-79,-70,c2_s13
-77,-82,-70,c2_s13
-76,-79,-70,c2_s13
-77,-83,-70,c2_s13
-77,-78,-70,c2_s13
-77,-78,-70,c2_s13
-76,-78,-70,c2_s13
-77,-82,-70,c2_s13
-77,-78,-70,c2_s13
-77,-82,-70,c2_s13
-77,-82,-70,c2_s13
-76,-79,-70,c2_s13
-77,-82,-70,c2_s13
-77,-79,-70,c2_s13
-77,-82,-70,c2_s13
-77,-81,-70,c2_s13
-76,-79,-70,c2_s13
-77,-78,-70,c2_s13
-77,-79,-70,c2_s13
-76,-78,-70,c2_s13
-76,-82,-70,c2_s13
-76,-81,-70,c2_s13
-76,-78,-70,c2_s13
-76,-81,-70,c2_s13
-77,-82,-70,c2_s13
-76,-81,-70,c2_s13
-76,-78,-70,c2_s13
-76,-80,-70,c2_s13
-77,-78,-71,c2_s13
-77,-78,-70,c2_s13
-77,-81,-70,c2_s13
-76,-79,-70,c2_s13
-76,-79,-70,c2_s13
-76,-81,-70,c2_s13
-76,-78,-70,c2_s13
-76,-82,-70,c2_s13
-76,-77,-70,c2_s13
-77,-78,-70,c2_s13
-76,-82,-70,c2_s13
-77,-81,-70,c2_s13
-76,-81,-70,c2_s13
-77,-78,-70,c2_s13
-76,-78,-70,c2_s13
-76,-81,-70,c2_s13
-76,-78,-71,c2_s13
-76,-82,-70,c2_s13
-76,-77,-70,c2_s13
-77,-79,-70,c2_s13
-77,-82,-70,c2_s13
-77,-78,-70,c2_s13
-77,-82,-70,c2_s13
-77,-81,-70,c2_s13
-77,-82,-70,c2_s13
-77,-78,-70,c2_s13
-77,-78,-70,c2_s13
-77,-82,-70,c2_s13
-77,-83,-70,c2_s13
-77,-78,-70,c2_s13
-77,-83,-70,c2_s13
-78,-79,-70,c2_s13
-77,-83,-70,c2_s13
-77,-82,-70,c2_s13
-77,-83,-70,c2_s13
-77,-78,-70,c2_s13
-77,-79,-70,c2_s13
-77,-83,-70,c2_s13
-78,-79,-70,c2_s13
-77,-83,-70,c2_s13
-77,-83,-70,c2_s13
-77,-82,-70,c2_s13
-78,-78,-70,c2_s13
-77,-82,-70,c2_s13
-77,-83,-70,c2_s13
-78,-78,-70,c2_s13
-77,-82,-70,c2_s13
-77,-78,-69,c2_s13
-77,-82,-70,c2_s13
-77,-78,-70,c2_s13
-78,-78,-70,c2_s13
-77,-83,-70,c2_s13
-76,-83,-70,c2_s13
-77,-79,-70,c2_s13
-76,-82,-70,c2_s13
-77,-83,-70,c2_s13
-84,-73,-83,c2_s14
-84,-73,-84,c2_s14
-82,-73,-84,c2_s14
-84,-73,-83,c2_s14
-83,-73,-84,c2_s14
-84,-73,-83,c2_s14
-83,-74,-84,c2_s14
-83,-74,-84,c2_s14
-84,-74,-84,c2_s14
-84,-73,-83,c2_s14
-83,-74,-83,c2_s14
-83,-73,-85,c2_s14
-83,-74,-84,c2_s14
-83,-73,-84,c2_s14
-83,-74,-85,c2_s14
-84,-73,-84,c2_s14
-82,-74,-83,c2_s14
-84,-73,-82,c2_s14
-82,-74,-84,c2_s14
-83,-74,-84,c2_s14
-83,-73,-83,c2_s14
-83,-74,-83,c2_s14
-83,-73,-82,c2_s14
-83,-74,-84,c2_s14
-83,-73,-84,c2_s14
-84,-74,-83,c2_s14
-83,-73,-83,c2_s14
-84,-74,-83,c2_s14
-83,-73,-85,c2_s14
-83,-73,-84,c2_s14
-83,-73,-82,c2_s14
-83,-73,-84,c2_s14
-82,-73,-85,c2_s14
-84,-74,-83,c2_s14
-83,-73,-85,c2_s14
-83,-73,-83,c2_s14
-84,-73,-82,c2_s14
-83,-73,-83,c2_s14
-83,-73,-83,c2_s14
-82,-73,-82,c2_s14
-83,-73,-84,c2_s14
-84,-73,-83,c2_s14
-83,-73,-83,c2_s14
-82,-73,-91,c2_s14
-83,-74,-83,c2_s14
-82,-73,-82,c2_s14
-83,-74,-84,c2_s14
-83,-73,-83,c2_s14
-83,-73,-83,c2_s14
-84,-73,-84,c2_s14
-85,-73,-84,c2_s14
-84,-73,-83,c2_s14
-83,-74,-84,c2_s14
-83,-73,-83,c2_s14
-83,-73,-83,c2_s14
-83,-73,-83,c2_s14
-84,-73,-83,c2_s14
-84,-73,-84,c2_s14
-82,-73,-84,c2_s14
-85,-73,-83,c2_s14
-84,-74,-84,c2_s14
-83,-74,-83,c2_s14
-83,-73,-84,c2_s14
-83,-73,-84,c2_s14
-82,-74,-84,c2_s14
-82,-74,-84,c2_s14
-83,-73,-83,c2_s14
-83,-73,-83,c2_s14
-83,-73,-82,c2_s14
-83,-74,-84,c2_s14
-82,-73,-83,c2_s14
-82,-73,-83,c2_s14
-83,-74,-85,c2_s14
-83,-74,-84,c2_s14
-82,-73,-84,c2_s14
-83,-74,-84,c2_s14
-83,-73,-84,c2_s14
-83,-73,-84,c2_s14
-83,-73,-83,c2_s14
-83,-73,-85,c2_s14
-83,-73,-84,c2_s14
-83,-73,-83,c2_s14
-83,-74,-85,c2_s14
-82,-73,-84,c2_s14
-83,-73,-83,c2_s14
-82,-73,-84,c2_s14
-82,-73,-83,c2_s14
-82,-74,-83,c2_s14
-82,-73,-84,c2_s14
-82,-74,-84,c2_s14
-83,-73,-84,c2_s14
-83,-73,-84,c2_s14
-83,-74,-84,c2_s14
-82,-73,-85,c2_s14
-82,-73,-82,c2_s14
-82,-73,-85,c2_s14
-82,-73,-84,c2_s14
-81,-74,-84,c2_s14
-82,-73,-84,c2_s14
-82,-74,-85,c2_s14
-85,-76,-80,c2_s15
-85,-76,-81,c2_s15
-82,-76,-81,c2_s15
-84,-81,-80,c2_s15
-85,-75,-79,c2_s15
-84,-76,-82,c2_s15
-85,-76,-82,c2_s15
-85,-76,-83,c2_s15
-84,-76,-81,c2_s15
-85,-76,-81,c2_s15
-86,-76,-81,c2_s15
-83,-76,-82,c2_s15
-85,-77,-82,c2_s15
-84,-76,-80,c2_s15
-85,-76,-81,c2_s15
-85,-76,-80,c2_s15
-83,-76,-82,c2_s15
-85,-76,-81,c2_s15
-84,-76,-81,c2_s15
-84,-75,-81,c2_s15
-85,-76,-82,c2_s15
-84,-76,-81,c2_s15
-86,-76,-82,c2_s15
-84,-76,-81,c2_s15
-85,-76,-81,c2_s15
-85,-76,-81,c2_s15
-84,-76,-82,c2_s15
-85,-80,-81,c2_s15
-85,-76,-82,c2_s15
-84,-75,-81,c2_s15
-85,-75,-81,c2_s15
-84,-76,-79,c2_s15
-85,-76,-81,c2_s15
-85,-75,-80,c2_s15
-86,-76,-81,c2_s15
-85,-79,-81,c2_s15
-84,-76,-82,c2_s15
-85,-77,-81,c2_s15
-83,-76,-82,c2_s15
-85,-76,-80,c2_s15
-80,-76,-81,c2_s15
-84,-80,-80,c2_s15
-84,-76,-80,c2_s15
-84,-76,-82,c2_s15
-84,-76,-83,c2_s15
-84,-77,-81,c2_s15
-84,-76,-81,c2_s15
-85,-76,-82,c2_s15
-85,-75,-82,c2_s15
-84,-76,-79,c2_s15
-85,-76,-80,c2_s15
-84,-76,-80,c2_s15
-84,-76,-81,c2_s15
-85,-76,-80,c2_s15
-83,-81,-77,c2_s15
-85,-76,-80,c2_s15
-84,-76,-81,c2_s15
-86,-76,-81,c2_s15
-85,-76,-81,c2_s15
-85,-76,-81,c2_s15
-85,-80,-80,c2_s15
-84,-76,-80,c2_s15
-85,-75,-80,c2_s15
-83,-76,-80,c2_s15
-84,-76,-81,c2_s15
-86,-76,-80,c2_s15
-87,-76,-81,c2_s15
-85,-76,-80,c2_s15
-84,-76,-79,c2_s15
-86,-77,-80,c2_s15
-87,-76,-80,c2_s15
-85,-77,-81,c2_s15
-85,-76,-82,c2_s15
-84,-79,-80,c2_s15
-85,-76,-81,c2_s15
-85,-76,-80,c2_s15
-85,-76,-80,c2_s15
-80,-77,-77,c2_s15
-84,-76,-80,c2_s15
-79,-76,-79,c2_s15
-85,-76,-81,c2_s15
-84,-76,-80,c2_s15
-84,-82,-80,c2_s15
-87,-76,-80,c2_s15
-85,-76,-81,c2_s15
-86,-76,-80,c2_s15
-80,-75,-81,c2_s15
-79,-76,-79,c2_s15
-83,-76,-80,c2_s15
-85,-76,-80,c2_s15
-86,-77,-81,c2_s15
-85,-80,-81,c2_s15
-87,-76,-81,c2_s15
-87,-76,-79,c2_s15
-86,-76,-81,c2_s15
-87,-76,-81,c2_s15
-87,-76,-79,c2_s15
-86,-76,-81,c2_s15
-86,-76,-81,c2_s15
-87,-75,-80,c2_s15
-85,-66,-85,c2_s16
-85,-66,-88,c2_s16
-85,-66,-87,c2_s16
-85,-65,-85,c2_s16
-84,-65,-88,c2_s16
-86,-66,-87,c2_s16
-84,-66,-86,c2_s16
-84,-66,-87,c2_s16
-84,-66,-86,c2_s16
-85,-66,-88,c2_s16
-84,-66,-88,c2_s16
-87,-66,-88,c2_s16
-86,-66,-88,c2_s16
-85,-66,-87,c2_s16
-85,-66,-88,c2_s16
-85,-66,-88,c2_s16
-85,-66,-88,c2_s16
-85,-66,-88,c2_s16
-86,-66,-88,c2_s16
-84,-66,-87,c2_s16
-86,-66,-85,c2_s16
-85,-66,-87,c2_s16
-85,-66,-86,c2_s16
-84,-66,-85,c2_s16
-84,-66,-88,c2_s16
-84,-66,-86,c2_s16
-83,-66,-86,c2_s16
-84,-65,-86,c2_s16
-84,-66,-88,c2_s16
-85,-66,-85,c2_s16
-83,-66,-87,c2_s16
-85,-66,-86,c2_s16
-85,-66,-86,c2_s16
-84,-66,-87,c2_s16
-85,-66,-87,c2_s16
-84,-66,-88,c2_s16
-83,-66,-87,c2_s16
-84,-66,-91,c2_s16
-83,-66,-89,c2_s16
-84,-66,-86,c2_s16
-85,-66,-86,c2_s16
-84,-66,-89,c2_s16
-84,-66,-87,c2_s16
-83,-66,-86,c2_s16
-84,-66,-90,c2_s16
-84,-66,-89,c2_s16
-84,-66,-85,c2_s16
-85,-66,-87,c2_s16
-84,-66,-86,c2_s16
-84,-66,-86,c2_s16
-85,-66,-87,c2_s16
-84,-66,-86,c2_s16
-85,-66,-86,c2_s16
-84,-66,-87,c2_s16
-85,-66,-86,c2_s16
-85,-66,-86,c2_s16
-85,-66,-88,c2_s16
-84,-67,-85,c2_s16
-85,-67,-87,c2_s16
-85,-66,-86,c2_s16
-85,-66,-86,c2_s16
-85,-66,-87,c2_s16
-84,-66,-86,c2_s16
-85,-66,-86,c2_s16
-85,-66,-87,c2_s16
-84,-66,-85,c2_s16
-86,-66,-87,c2_s16
-84,-66,-89,c2_s16
-85,-65,-87,c2_s16
-86,-66,-86,c2_s16
-84,-66,-87,c2_s16
-84,-66,-88,c2_s16
-86,-66,-88,c2_s16
-85,-66,-86,c2_s16
-84,-65,-87,c2_s16
-84,-66,-86,c2_s16
-84,-66,-91,c2_s16
-84,-66,-86,c2_s16
-85,-67,-87,c2_s16
-84,-66,-87,c2_s16
-84,-66,-87,c2_s16
-84,-66,-88,c2_s16
-85,-66,-87,c2_s16
-84,-66,-86,c2_s16
-83,-66,-88,c2_s16
-84,-66,-88,c2_s16
-85,-66,-86,c2_s16
-85,-66,-86,c2_s16
-84,-66,-87,c2_s16
-83,-66,-87,c2_s16
-85,-66,-86,c2_s16
-84,-66,-88,c2_s16
-85,-66,-86,c2_s16
-85,-66,-85,c2_s16
-85,-66,-86,c2_s16
-85,-66,-88,c2_s16
-85,-66,-86,c2_s16
-84,-66,-87,c2_s16
-83,-66,-87,c2_s16
-86,-66,-85,c2_s16
-81,-88,-72,c2_s17
-80,-90,-72,c2_s17
-80,-88,-73,c2_s17
-80,-88,-73,c2_s17
-81,-89,-72,c2_s17
-81,-88,-72,c2_s17
-80,-87,-71,c2_s17
-80,-88,-72,c2_s17
-81,-88,-73,c2_s17
-81,-90,-73,c2_s17
-80,-87,-72,c2_s17
-80,-87,-72,c2_s17
-80,-88,-73,c2_s17
-80,-88,-73,c2_s17
-81,-87,-73,c2_s17
-82,-87,-73,c2_s17
-81,-87,-73,c2_s17
-81,-89,-72,c2_s17
-81,-87,-72,c2_s17
-81,-94,-72,c2_s17
-81,-91,-72,c2_s17
-83,-85,-72,c2_s17
-81,-86,-72,c2_s17
-81,-86,-72,c2_s17
-81,-86,-72,c2_s17
-80,-86,-72,c2_s17
-85,-86,-72,c2_s17
-84,-85,-72,c2_s17
-81,-87,-72,c2_s17
-80,-88,-72,c2_s17
-80,-87,-72,c2_s17
-81,-87,-72,c2_s17
-81,-88,-72,c2_s17
-81,-88,-72,c2_s17
-81,-88,-72,c2_s17
-81,-87,-72,c2_s17
-81,-86,-73,c2_s17
-81,-88,-72,c2_s17
-82,-90,-72,c2_s17
-81,-89,-72,c2_s17
-80,-89,-72,c2_s17
-80,-87,-72,c2_s17
-81,-87,-72,c2_s17
-81,-88,-72,c2_s17
-81,-88,-72,c2_s17
-80,-89,-73,c2_s17
-81,-89,-72,c2_s17
-81,-88,-72,c2_s17
-80,-88,-72,c2_s17
-81,-91,-73,c2_s17
-80,-91,-72,c2_s17
-81,-91,-72,c2_s17
-80,-91,-72,c2_s17
-81,-85,-72,c2_s17
-82,-86,-73,c2_s17
-81,-85,-72,c2_s17
-81,-87,-72,c2_s17
-82,-86,-73,c2_s17
-81,-87,-72,c2_s17
-81,-87,-73,c2_s17
-81,-86,-72,c2_s17
-81,-87,-73,c2_s17
-80,-88,-73,c2_s17
-77,-89,-73,c2_s17
-81,-89,-72,c2_s17
-81,-87,-72,c2_s17
-80,-87,-72,c2_s17
-81,-83,-72,c2_s17
-80,-92,-72,c2_s17
-81,-89,-72,c2_s17
-81,-87,-72,c2_s17
-80,-89,-72,c2_s17
-81,-87,-72,c2_s17
-80,-88,-72,c2_s17
-81,-89,-72,c2_s17
-82,-83,-72,c2_s17
-81,-92,-72,c2_s17
-80,-88,-71,c2_s17
-81,-90,-72,c2_s17
-80,-87,-72,c2_s17
-81,-88,-73,c2_s17
-81,-88,-73,c2_s17
-80,-86,-72,c2_s17
-81,-87,-73,c2_s17
-81,-87,-72,c2_s17
-82,-87,-72,c2_s17
-81,-89,-72,c2_s17
-82,-87,-72,c2_s17
-80,-90,-72,c2_s17
-80,-88,-73,c2_s17
-80,-91,-72,c2_s17
-80,-91,-73,c2_s17
-81,-90,-73,c2_s17
-81,-90,-73,c2_s17
-81,-88,-73,c2_s17
-81,-86,-73,c2_s17
-81,-88,-73,c2_s17
-81,-89,-72,c2_s17
-80,-86,-73,c2_s17
-81,-87,-72,c2_s17
-87,-86,-70,c2_s18
-89,-86,-70,c2_s18
-88,-88,-70,c2_s18
-86,-86,-70,c2_s18
-86,-85,-71,c2_s18
-87,-85,-71,c2_s18
-87,-87,-71,c2_s18
-86,-84,-70,c2_s18
-87,-86,-70,c2_s18
-84,-84,-70,c2_s18
-87,-87,-70,c2_s18
-86,-85,-70,c2_s18
-87,-85,-70,c2_s18
-87,-85,-70,c2_s18
-88,-86,-70,c2_s18
-86,-86,-70,c2_s18
-87,-85,-70,c2_s18
-87,-87,-70,c2_s18
-86,-86,-70,c2_s18
-85,-86,-70,c2_s18
-86,-84,-70,c2_s18
-87,-86,-70,c2_s18
-88,-85,-71,c2_s18
-87,-87,-70,c2_s18
-87,-85,-70,c2_s18
-88,-86,-70,c2_s18
-86,-87,-71,c2_s18
-87,-86,-70,c2_s18
-87,-86,-70,c2_s18
-88,-87,-70,c2_s18
-87,-88,-70,c2_s18
-87,-88,-70,c2_s18
-87,-86,-70,c2_s18
-87,-86,-70,c2_s18
-85,-85,-70,c2_s18
-85,-85,-70,c2_s18
-85,-86,-70,c2_s18
-87,-86,-70,c2_s18
-87,-85,-70,c2_s18
-85,-86,-70,c2_s18
-86,-86,-71,c2_s18
-87,-85,-70,c2_s18
-87,-86,-70,c2_s18
-87,-86,-70,c2_s18
-86,-86,-70,c2_s18
-88,-87,-70,c2_s18
-86,-86,-70,c2_s18
-87,-87,-70,c2_s18
-87,-87,-70,c2_s18
-86,-86,-70,c2_s18
-85,-85,-70,c2_s18
-87,-86,-70,c2_s18
-88,-84,-70,c2_s18
-88,-84,-71,c2_s18
-87,-87,-70,c2_s18
-88,-87,-70,c2_s18
-86,-86,-70,c2_s18
-87,-89,-70,c2_s18
-87,-87,-70,c2_s18
-89,-87,-70,c2_s18
-87,-86,-70,c2_s18
-88,-85,-70,c2_s18
-87,-85,-70,c2_s18
-88,-86,-70,c2_s18
-88,-87,-70,c2_s18
-86,-85,-70,c2_s18
-86,-86,-70,c2_s18
-87,-86,-71,c2_s18
-88,-87,-70,c2_s18
-86,-86,-70,c2_s18
-89,-87,-70,c2_s18
-89,-87,-70,c2_s18
-87,-87,-70,c2_s18
-86,-87,-70,c2_s18
-88,-87,-71,c2_s18
-87,-86,-70,c2_s18
-87,-86,-70,c2_s18
-86,-86,-70,c2_s18
-86,-87,-70,c2_s18
-88,-87,-70,c2_s18
-86,-85,-71,c2_s18
-87,-88,-70,c2_s18
-86,-88,-70,c2_s18
-88,-88,-70,c2_s18
-87,-87,-70,c2_s18
-87,-86,-70,c2_s18
-87,-86,-70,c2_s18
-87,-85,-71,c2_s18
-87,-87,-70,c2_s18
-88,-86,-70,c2_s18
-87,-85,-70,c2_s18
-86,-86,-70,c2_s18
-87,-87,-71,c2_s18
-87,-86,-70,c2_s18
-91,-86,-70,c2_s18
-86,-85,-70,c2_s18
-88,-86,-70,c2_s18
-86,-85,-70,c2_s18
-88,-85,-70,c2_s18
-88,-86,-71,c2_s18
-85,-80,-78,c2_s19
-88,-81,-79,c2_s19
-85,-80,-78,c2_s19
-87,-82,-77,c2_s19
-89,-82,-79,c2_s19
-88,-82,-78,c2_s19
-85,-79,-80,c2_s19
-85,-79,-79,c2_s19
-85,-79,-79,c2_s19
-85,-79,-78,c2_s19
-85,-79,-79,c2_s19
-87,-82,-78,c2_s19
-85,-80,-79,c2_s19
-84,-80,-79,c2_s19
-86,-79,-79,c2_s19
-86,-78,-79,c2_s19
-85,-79,-79,c2_s19
-87,-82,-80,c2_s19
-85,-78,-78,c2_s19
-86,-79,-79,c2_s19
-89,-82,-79,c2_s19
-83,-80,-77,c2_s19
-85,-79,-78,c2_s19
-89,-82,-75,c2_s19
-85,-82,-79,c2_s19
-84,-80,-78,c2_s19
-85,-80,-79,c2_s19
-85,-79,-78,c2_s19
-85,-78,-79,c2_s19
-85,-79,-78,c2_s19
-87,-79,-80,c2_s19
-89,-83,-79,c2_s19
-85,-79,-78,c2_s19
-84,-82,-79,c2_s19
-85,-79,-78,c2_s19
-87,-81,-79,c2_s19
-86,-79,-79,c2_s19
-85,-79,-80,c2_s19
-85,-84,-78,c2_s19
-85,-80,-79,c2_s19
-85,-79,-79,c2_s19
-86,-80,-80,c2_s19
-86,-80,-79,c2_s19
-85,-79,-80,c2_s19
-85,-79,-78,c2_s19
-86,-79,-79,c2_s19
-84,-79,-80,c2_s19
-85,-80,-78,c2_s19
-85,-80,-78,c2_s19
-84,-79,-81,c2_s19
-85,-79,-80,c2_s19
-89,-82,-79,c2_s19
-85,-82,-78,c2_s19
-85,-81,-79,c2_s19
-85,-81,-79,c2_s19
-85,-80,-79,c2_s19
-85,-79,-78,c2_s19
-86,-79,-78,c2_s19
-86,-79,-78,c2_s19
-85,-81,-80,c2_s19
-86,-80,-78,c2_s19
-88,-81,-79,c2_s19
-85,-80,-80,c2_s19
